"","Score","Label","NMDS1","NMDS2"
"347","sites","347",0.341464842515285,0.186207857628716
"348","sites","348",0.0011586423138896,0.240250311419411
"349","sites","349",-0.339904256078475,-0.371977742274677
"350","sites","350",-0.0938309073609706,0.0528203006571461
"351","sites","351",-0.00310396506058806,-0.241349434125584
"352","sites","352",-0.0232337973570237,0.334554137223648
"353","sites","353",0.404727400294487,0.105098807752206
"354","sites","354",0.0501728085513338,0.0200462024965362
"355","sites","355",-0.383076958488393,0.0985955939905796
"356","sites","356",-0.252128233159789,-0.182210560609584
"357","sites","357",-0.145468751259591,-0.0593382210290981
"358","sites","358",-0.160641124246564,0.634389817225002
"359","sites","359",-0.263478059421751,0.436245024003044
"360","sites","360",-0.245643698169585,-0.0623175686119832
"361","sites","361",-0.479978950376497,-0.191672103182673
"362","sites","362",-0.108015293973654,0.489784074084627
"363","sites","363",-0.19602975974005,-0.111985104590179
"364","sites","364",0.121512925201833,0.0441087798813705
"365","sites","365",-0.216238530449326,-0.333221720603026
"366","sites","366",-0.010606102800806,0.128648635454788
"367","sites","367",0.0318802351746602,0.0668714126459207
"368","sites","368",-0.00644548209144121,-0.120911243572882
"369","sites","369",-0.153657968129086,-0.153203227951994
"370","sites","370",-0.0534714574685374,-0.189959073262106
"371","sites","371",-0.103270570070843,-0.0579660050971529
"372","sites","372",0.0894290010478001,0.0149581370873727
"373","sites","373",0.0157804017961717,0.246754940513502
"374","sites","374",0.436020821604538,0.0666119282060787
"375","sites","375",0.221922342887398,0.187514721639387
"376","sites","376",-0.0565043410176626,-0.11211024118571
"377","sites","377",0.541575133399798,-0.285912514441943
"378","sites","378",0.351811537644709,0.026340824701983
"379","sites","379",0.187703134329264,-0.222558255515484
"380","sites","380",-0.191380899298574,0.286424459695994
"381","sites","381",-0.320323239773915,0.121669923275117
"382","sites","382",-0.596088742408325,0.00108981215200419
"383","sites","383",-0.258736814130146,0.433046927334994
"384","sites","384",0.162246307122539,-0.123657861953386
"385","sites","385",0.418730692546794,0.115796307054483
"386","sites","386",-0.327119221732658,-0.239090995799097
"387","sites","387",0.0363608191361585,-0.650511288795558
"388","sites","388",-0.367141440247007,0.105015645460969
"389","sites","389",-0.281241307718376,0.0157395848055125
"390","sites","390",0.155770122997976,0.152818165893677
"391","sites","391",0.205050634526818,0.0447739585354352
"392","sites","392",-0.443168378061794,-0.327833037145852
"393","sites","393",0.159061281339615,0.0443636026812917
"394","sites","394",-0.430949246926202,0.267423181366723
"395","sites","395",0.113989696118926,0.217174792456488
"396","sites","396",0.435826783373865,0.276119603977551
"397","sites","397",-0.0551473182768426,0.0429501248792999
"398","sites","398",-0.202700379624063,0.345367775889074
"399","sites","399",-0.236486024386718,-0.289539103710744
"400","sites","400",-0.187309616217527,-0.0405042790796953
"401","sites","401",0.0646596277228858,-0.299857491401017
"402","sites","402",0.00374963126062103,0.125193856850702
"403","sites","403",0.134323154819087,0.0618913892081981
"404","sites","404",-0.12641948066018,0.0335524666684265
"405","sites","405",0.00999846067266515,-0.322366617174839
"406","sites","406",0.142408439229833,-0.180616966949984
"407","sites","407",-0.221595252253986,-0.0469550312730492
"408","sites","408",-0.0847300389902448,0.341039279473748
"409","sites","409",-0.202372688214455,0.130311613069888
"410","sites","410",0.0348807388642956,0.256553495616169
"411","sites","411",-0.103835607640863,0.161264230515321
"412","sites","412",-0.131752599414446,-0.0977391637286091
"413","sites","413",-0.278127390062881,0.444058257091401
"414","sites","414",0.000536232701724142,0.0357760201798575
"415","sites","415",-0.370974874760786,0.0540213663391663
"416","sites","416",0.288714165907952,0.449843726460819
"417","sites","417",0.0666118445759377,0.274867300449143
"418","sites","418",0.12272915941742,0.196730333114507
"419","sites","419",0.166116059033452,0.178184545118319
"420","sites","420",0.273530961938196,0.141046215356747
"421","sites","421",-0.281569269288396,0.114389060514885
"422","sites","422",-0.584518149422644,-0.0839209805210749
"423","sites","423",0.257946894620652,0.1758911879253
"424","sites","424",-0.142394537946745,0.0735246175821214
"425","sites","425",-0.991647422987338,0.876996976605152
"426","sites","426",0.0994771040980488,0.352087299536828
"427","sites","427",-0.306607223849102,-0.076327024839575
"428","sites","428",0.0989069310737284,0.206695129964742
"429","sites","429",-0.32052477291042,0.0150334983655772
"430","sites","430",-0.127327066247694,0.0843653674259962
"431","sites","431",-0.422708154212909,0.172365851644609
"432","sites","432",-0.213972167275448,0.370979059596514
"433","sites","433",-0.142672115683017,0.238610129119525
"434","sites","434",0.155461395667532,0.0429048799971659
"435","sites","435",-0.219443877751963,-0.336284795310053
"436","sites","436",0.468627972433544,0.141125312541754
"437","sites","437",0.2387543899738,-0.618341280719437
"438","sites","438",-0.291093191790833,0.035201095801115
"439","sites","439",-0.139331004878968,0.186394305283538
"440","sites","440",-0.202458995449464,-0.3250760995916
"441","sites","441",0.0813789008375422,-0.390927448666498
"442","sites","442",-0.256477021472521,-0.244277371763798
"443","sites","443",-0.406517494369722,-0.37185870322743
"444","sites","444",0.262186185450246,-0.0203569614521356
"445","sites","445",0.225572411658017,-0.0774813429617496
"446","sites","446",0.00667408346893348,-0.122306548284222
"447","sites","447",0.031876328764951,0.083044567254424
"448","sites","448",0.284531546768218,0.355744944582227
"449","sites","449",0.0863998093640111,0.214695937453339
"450","sites","450",0.101645738157278,0.0481247138679117
"451","sites","451",-0.0898839053163401,0.108538679174575
"452","sites","452",0.317903530028037,0.0380245906030261
"453","sites","453",0.0588802163514465,0.311090629424319
"454","sites","454",-0.14599977072884,0.120923362880791
"455","sites","455",0.176436882085604,-0.0858921792821388
"456","sites","456",-0.299819166103942,-0.160238549429163
"457","sites","457",-0.151626737090886,0.024856566598515
"458","sites","458",-0.350041077244506,0.123249418455636
"459","sites","459",-0.0121718265955555,-0.146227136360443
"460","sites","460",0.326276893594249,0.193587214277719
"461","sites","461",0.0456398220803026,-0.0926475167229305
"462","sites","462",-0.228852649344191,-0.257255414594802
"463","sites","463",-0.38020291055309,0.107833316849319
"464","sites","464",0.578642595623696,0.221610806111121
"465","sites","465",-0.176696471277974,-0.342979360540108
"466","sites","466",0.0322392485903978,-0.302232851102425
"467","sites","467",0.163705862058755,-0.246234701852972
"468","sites","468",-0.0514233967386509,0.166551992351387
"469","sites","469",0.0716191846657572,-0.218737079604617
"470","sites","470",0.313378989085862,-0.137821762833464
"471","sites","471",0.0759064428217063,-0.0761262745249472
"472","sites","472",-0.260530191140048,-0.361969591467608
"473","sites","473",-0.264203074659324,-0.261779102995988
"474","sites","474",-0.128186267508954,0.133974698060111
"475","sites","475",0.388703153261804,-0.0803278036075116
"476","sites","476",0.0515294989800881,-0.089464046828773
"477","sites","477",0.193886461568754,-0.249791259090251
"478","sites","478",-0.370465133225633,0.0825276288395143
"479","sites","479",-0.205603005748989,-0.274075647894117
"480","sites","480",0.207934882248771,-0.335207516434805
"481","sites","481",0.0902097542699099,-0.232014234197196
"482","sites","482",-0.0530728803544384,0.0939172040772722
"483","sites","483",-0.232807103029999,0.431188231571939
"484","sites","484",0.228872171680788,-0.264353121253732
"485","sites","485",0.396728286473768,0.174202954511608
"486","sites","486",0.0230099378791142,-0.0396691077671414
"487","sites","487",0.289867476477042,0.135299475422232
"488","sites","488",0.218966942979919,0.176357807550256
"489","sites","489",-0.232843263996632,0.245046621642403
"490","sites","490",0.129259136645063,-0.226798855717494
"491","sites","491",-0.285547341644534,0.420754240076541
"492","sites","492",-0.0875498742526323,-0.110873419401368
"493","sites","493",0.166987581584482,-0.00615338069499866
"494","sites","494",0.0693309176675021,-0.129740106284232
"495","sites","495",-0.0741344209177548,-0.149488939249726
"496","sites","496",-0.10470395779997,0.188604279751757
"497","sites","497",-0.0955492292555793,-0.285449407196189
"498","sites","498",-0.183309123227387,0.162104610306429
"499","sites","499",0.367205580830861,0.0271683928020794
"500","sites","500",0.0482640233179778,0.119577055014966
"501","sites","501",0.0197840194996515,0.0590130875527129
"502","sites","502",-0.336698495019885,0.0726859233796297
"503","sites","503",0.353236051571604,0.0878991355049244
"504","sites","504",0.0662883085770589,0.472560401939973
"505","sites","505",0.114151536842311,-0.187219975694408
"506","sites","506",0.0955480055827957,-0.429223243307845
"507","sites","507",0.096929265883201,0.369260688785942
"508","sites","508",0.00762190736027574,0.107668677765548
"509","sites","509",0.247654512519858,0.117923982213032
"510","sites","510",-0.204924354329525,-0.00825153270232059
"511","sites","511",0.521859266469849,0.196962496982264
"512","sites","512",0.138605636320301,0.253489612135674
"513","sites","513",0.266085792383055,0.181302608304136
"514","sites","514",0.119885041683151,-0.102560413912295
"515","sites","515",-0.648749378094241,-0.499685167503847
"516","sites","516",-0.251645866751094,-0.326822478403179
"517","sites","517",1.54732772404384,0.183274352322961
"518","sites","518",-0.00978567758903317,-0.189303632224407
"519","sites","519",0.0205358060398694,-0.0629171038287832
"520","sites","520",-0.109812409746528,0.0104443175499851
"521","sites","521",0.02200012511962,0.236861786011412
"522","sites","522",0.00573720318825283,0.432163055716782
"523","sites","523",0.0257932358661819,0.236573948157858
"524","sites","524",-0.06340959291548,0.29947030502504
"525","sites","525",1.0674636663278,0.0813202106058652
"526","sites","526",-0.341015040759588,0.230371527299216
"527","sites","527",0.00458708831535869,0.0939167697573295
"528","sites","528",-0.257771097521454,-0.058668518214143
"529","sites","529",0.318381733456262,-0.093354126096321
"530","sites","530",0.0860908132739698,-0.174324366488952
"531","sites","531",0.00849698438013102,-0.0550991032160735
"532","species","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.accumulation.of.compatible.solutes.transport.of.compatible.solutes",-0.0646295757012155,-0.216710964403643
"533","species","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.monosaccharide.transport",-0.204764182922862,-0.13626058089523
"534","species","Resource.Acquisition.Substrate.uptake.ion.transport.inorganic.ion.transport",-0.208702400367212,-0.269874845411847
"535","species","Resource.Acquisition.Substrate.assimilation.P.compounds.phytase",0.0369297326835966,0.272503005954982
"536","species","Stress.Tolerance.Specific.temperature.low.cold.sensing.machinery.cold.sensing.two.component.system",0.0253004377878333,-0.266434664758935
