"colSums(trait_3N.1 %>% select(2:190), na.rm = FALSE)/nrow(trait_3N.1)"
0
8.04830269344498e-07
0
0
0
0
0
0
0
0
0
0
0
8.04830269344498e-07
0
0
2.41449080803349e-06
8.04830269344498e-07
2.41449080803349e-06
4.02415134672249e-07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.04830269344498e-07
0
0
0
0
4.02415134672249e-07
0
4.02415134672249e-07
5.63381188541149e-06
0
0
0
0
4.02415134672249e-07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.02415134672249e-07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.04830269344498e-07
1.20724540401675e-06
4.02415134672249e-07
1.20724540401675e-06
4.02415134672249e-07
4.02415134672249e-07
0
4.02415134672249e-07
4.02415134672249e-07
0
0
0
4.02415134672249e-07
8.04830269344498e-07
0
0
4.02415134672249e-07
4.02415134672249e-07
0
0
0
0
0
0
0
0
0
0
