"","genome2guild$guild","mat_trait$`mat_ori$id`","Resource.Acquisition.Substrate.uptake.secondary.metabolite.transport.siderophore.based.transport","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.RNA.degradation","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.mRNA.stabilization","Stress.Tolerance.Specific.temperature.high.heat.induced.transcriptional.regulation.heat.induced.transcription.factor","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.maltose.degradation","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.lactate.and.ethanol","Resource.Acquisition.Substrate.uptake.lipid.transport.cell.membrane.lipid.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.amino.sugar.transport","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.gammacarotene","Resource.Use.Chemotrophy.chemolithoheterotrophy.anaerobic.respiration.methylotrophic.methanogenesis.from.trimethylamine","Resource.Acquisition.Substrate.uptake.carboxylate.transport.dicarboxylate.transport","Resource.Acquisition.Substrate.uptake.ion.transport.metal.ion.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.amide.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.carbohydrate.phosphate.transport","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.PHB.cycle","Resource.Acquisition.Substrate.uptake.vitamin.transport.vitamin.C.transport","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.nonoxidative.pentose.phosphate.pathway","Resource.Acquisition.Substrate.assimilation.P.compounds.phytase","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.assimilation.with.RuMP.pathway","Resource.Acquisition.Substrate.assimilation.S.compounds.assimilatory.sulfate.reduction","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.neurosporene","Stress.Tolerance.General.protection..repair..degradation.of.denatured.misfolded.proteins.ATP.dependent.proteases","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.sugar.alcohol.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.monosaccharide.transport","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.IV","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.glutamine","Resource.Acquisition.Substrate.uptake.carboxylate.transport.monocarboxylate.transport","Resource.Acquisition.Substrate.assimilation.N.compounds.assimilatory.nitrate.reduction","Resource.Acquisition.Substrate.assimilation.P.compounds.phosphatase","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.mixed.linkage.glucan.breakdown","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.III","Resource.Use.Phototrophy.pigments.core.anoxygenic.bacteriochlorophyll.g","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.galactose.degradation","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.nucleotide.transport","Resource.Acquisition.Substrate.uptake.free.amino.acids.transport","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.aspartate","Resource.Use.Chemotrophy.chemolithoautotrophy.sulfide.oxidation","Stress.Tolerance.Specific.envelope.stress.phage.resistance.phage.shock.system","Stress.Tolerance.General.scavenging.of.reactive.oxygen.species.ROS.scavenging.enzymes","Stress.Tolerance.General.protection..repair..degradation.of.denatured.misfolded.proteins.heat.shock.proteins","Resource.Acquisition.Substrate.uptake.carboxylate.transport.tricarboxylate.transport","Resource.Acquisition.Substrate.uptake.vitamin.transport.vitamin.B.transport","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xyloglucan.breakdown","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.fructose.degradation","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.nucleoside.transport","Stress.Tolerance.General.biofilm.formation.EPS.biosynthesis.export","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.oligosaccharide.transport.tetrasaccharide.transport","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.sugar.acid.degradation.glucuronate.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.trehalose.degradation","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.II","Resource.Acquisition.Substrate.uptake.peptide.transport","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.heteromannan.breakdown","Resource.Acquisition.Substrate.uptake.N.compound.transport.ammonium.transport","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.oxidation.pathway","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.lycopene","Stress.Tolerance.Specific.temperature.low.cold.sensing.machinery.cold.sensing.two.component.system","Stress.Tolerance.Specific.envelope.stress.misfolded.protein.secretion.stress.sensing.misfolded.proteins.secretion.stress.two.component.systems","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.assimilation.with.serine.pathway","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.enhancement.of.microenvironment.EPS.biosynthesis.export","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.alcohol.degradation.glycerol.degradation","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xylan.and.heteroxylan.breakdown","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.glutamate","Resource.Use.Phototrophy.pigments.accessory.carotenoid.xanthophyll.OH.spheroidenone","Resource.Acquisition.Substrate.uptake.lipid.transport","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.accumulation.of.compatible.solutes.transport.of.compatible.solutes","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.ribonucleoside.transport","Resource.Acquisition.Substrate.assimilation.C1.compounds.CO2.fixation.Calvin.Cycle","Resource.Acquisition.Substrate.uptake.ion.transport.inorganic.ion.transport","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.chitin.breakdown","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.alcohols","Resource.Acquisition.Substrate.uptake.S.compound.transport","Resource.Acquisition.Substrate.uptake.aromatic.acid.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.nitrogen.transport","Stress.Tolerance.Specific.temperature.low.membrane.stabilization.fatty.acid.desaturase","Resource.Acquisition.Substrate.uptake.osmolyte.transport"
"1","1","grassAmbDry1_bin.1.orig",0,1.95152071275781e-07,0,0,0,0,0,0,1,0,7.80608285103125e-07,9.75760356378906e-07,1.95152071275781e-07,0,0,0,0,1,0,1,1,3.90304142551563e-07,0,7.80608285103125e-07,0,0,0,0,0,3.90304142551563e-07,0,0,1,0,1.17091242765469e-06,1,0,0,1.95152071275781e-07,5.85456213827344e-07,0,1.95152071275781e-07,1.17091242765469e-06,1,0,5.85456213827344e-07,0,0,0,0,1.95152071275781e-07,1.95152071275781e-07,1.95152071275781e-07,1,1,0,0,1,5.85456213827344e-07,0,1.95152071275781e-06,1,0,3.90304142551563e-07,3.90304142551563e-07,1.95152071275781e-07,0,9.75760356378906e-07,7.80608285103125e-07,0,0,0,0,0,1.95152071275781e-07
"2","2","grassAmbDry1_bin.10.strict",7.88783291256127e-07,5.25855527504085e-07,2.62927763752042e-07,0,1,0,0,0,1,0,7.88783291256127e-07,2.62927763752042e-06,0,0,1,0,1,0,0,1,1,5.25855527504085e-07,2.62927763752042e-07,7.88783291256127e-07,1,1,5.25855527504085e-07,0,1,0,1,0,0,2.62927763752042e-07,4.20684422003268e-06,1,0,2.62927763752042e-07,5.25855527504085e-07,1.31463881876021e-06,2.62927763752042e-07,5.25855527504085e-07,7.88783291256127e-07,1,5.25855527504085e-07,7.88783291256127e-07,0,0,1,1,0,0,2.62927763752042e-07,0,1,0,2.62927763752042e-07,1,7.88783291256127e-07,1,7.88783291256127e-07,1,0,1.05171105500817e-06,5.25855527504085e-07,0,1,2.36634987376838e-06,5.25855527504085e-07,0,2.62927763752042e-07,2.62927763752042e-07,2.62927763752042e-07,0,0
"3","3","grassAmbDry1_bin.11.orig",0,0,3.08926779101598e-07,0,0,0,0,0,0,0,3.08926779101598e-07,1.54463389550799e-06,0,0,1,0,0,0,0,1,0,3.08926779101598e-07,3.08926779101598e-07,1.54463389550799e-06,1,1,3.08926779101598e-07,0,1,3.08926779101598e-07,1,0,0,3.08926779101598e-07,2.47141423281278e-06,0,0,0,6.17853558203195e-07,1.23570711640639e-06,3.08926779101598e-07,6.17853558203195e-07,9.26780337304793e-07,0,3.08926779101598e-07,6.17853558203195e-07,0,0,0,0,3.08926779101598e-07,3.08926779101598e-07,3.08926779101598e-07,0,0,3.08926779101598e-07,0,1,6.17853558203195e-07,0,2.16248745371118e-06,1,0,3.08926779101598e-07,6.17853558203195e-07,0,0,2.78034101191438e-06,6.17853558203195e-07,0,3.08926779101598e-07,3.08926779101598e-07,0,0,6.17853558203195e-07
"4","4","grassAmbDry1_bin.12.orig",7.07057565798777e-07,0,3.53528782899389e-07,3.53528782899389e-07,0,0,3.53528782899389e-07,0,0,0,7.07057565798777e-07,1.41411513159755e-06,0,0,0,3.53528782899389e-07,1,0,1,0,0,3.53528782899389e-07,3.53528782899389e-07,7.07057565798777e-07,1,1,3.53528782899389e-07,0,0,3.53528782899389e-07,1,0,0,3.53528782899389e-07,3.53528782899389e-06,1,0,3.53528782899389e-07,3.53528782899389e-07,1.06058634869817e-06,3.53528782899389e-07,1.41411513159755e-06,3.53528782899389e-07,1,3.53528782899389e-07,0,3.53528782899389e-07,0,0,1,3.53528782899389e-07,3.53528782899389e-07,3.53528782899389e-07,0,0,3.53528782899389e-07,0,1,0,0,1.76764391449694e-06,1,0,0,7.07057565798777e-07,0,0,2.12117269739633e-06,1.06058634869817e-06,0,3.53528782899389e-07,0,0,0,7.07057565798777e-07
"5","5","grassAmbDry1_bin.14.orig",0,0,4.08458021952168e-07,4.08458021952168e-07,1,0,8.16916043904336e-07,4.08458021952168e-07,0,0,4.08458021952168e-07,2.04229010976084e-06,0,0,0,0,0,0,0,0,0,0,0,8.16916043904336e-07,0,1,0,1,0,8.16916043904336e-07,1,0,0,4.08458021952168e-07,8.16916043904336e-07,0,1,4.08458021952168e-07,0,8.16916043904336e-07,4.08458021952168e-07,1.63383208780867e-06,8.16916043904336e-07,1,4.08458021952168e-07,4.08458021952168e-07,4.08458021952168e-07,1,1,0,0,4.08458021952168e-07,0,1,0,4.08458021952168e-07,0,1,4.08458021952168e-07,0,3.67612219756951e-06,1,0,0,8.16916043904336e-07,0,0,2.45074813171301e-06,1.2253740658565e-06,0,0,4.08458021952168e-07,0,0,4.08458021952168e-07
"6","6","grassAmbDry1_bin.15.strict",9.7609804319185e-07,4.88049021595925e-07,2.44024510797963e-07,0,1,0,2.44024510797963e-07,2.44024510797963e-07,1,0,2.68426961877759e-06,3.41634315117148e-06,2.44024510797963e-07,2.44024510797963e-07,0,2.44024510797963e-07,1,1,0,1,1,4.88049021595925e-07,4.88049021595925e-07,3.41634315117148e-06,1,1,1.22012255398981e-06,0,1,4.88049021595925e-07,0,0,0,2.44024510797963e-07,9.7609804319185e-06,1,0,2.44024510797963e-07,2.44024510797963e-07,1.22012255398981e-06,4.88049021595925e-07,1.46414706478778e-06,2.44024510797963e-07,1,7.32073532393888e-07,2.44024510797963e-07,2.44024510797963e-07,0,0,1,1.22012255398981e-06,2.44024510797963e-07,2.44024510797963e-07,1,1,0,7.32073532393888e-07,1,2.44024510797963e-07,1,1.46414706478778e-06,1,0,9.7609804319185e-07,9.7609804319185e-07,0,0,1.46414706478778e-06,7.32073532393888e-07,1,4.88049021595925e-07,2.44024510797963e-07,2.44024510797963e-07,0,1.22012255398981e-06
"7","7","grassAmbDry1_bin.16.orig",3.6950668271311e-07,3.6950668271311e-07,3.6950668271311e-07,3.6950668271311e-07,0,0,3.6950668271311e-07,0,0,0,3.6950668271311e-07,2.21704009627866e-06,0,0,0,3.6950668271311e-07,1,0,1,0,0,3.6950668271311e-07,0,7.3901336542622e-07,1,1,0,0,0,3.6950668271311e-07,1,0,1,0,3.32556014441799e-06,1,1,3.6950668271311e-07,3.6950668271311e-07,1.84753341356555e-06,3.6950668271311e-07,1.47802673085244e-06,3.6950668271311e-07,1,3.6950668271311e-07,0,3.6950668271311e-07,0,1,1,0,3.6950668271311e-07,3.6950668271311e-07,0,0,3.6950668271311e-07,0,1,0,1,1.47802673085244e-06,1,0,0,1.10852004813933e-06,0,0,2.21704009627866e-06,1.10852004813933e-06,0,0,3.6950668271311e-07,0,0,1.10852004813933e-06
"8","7","grassAmbDry1_bin.17.orig",7.18476743087445e-07,3.59238371543723e-07,3.59238371543723e-07,3.59238371543723e-07,0,0,0,0,0,0,1.07771511463117e-06,2.15543022926234e-06,3.59238371543723e-07,3.59238371543723e-07,0,3.59238371543723e-07,0,0,0,0,0,3.59238371543723e-07,0,1.07771511463117e-06,0,1,3.59238371543723e-07,0,0,3.59238371543723e-07,1,0,1,0,2.87390697234978e-06,1,0,3.59238371543723e-07,3.59238371543723e-07,1.07771511463117e-06,3.59238371543723e-07,1.43695348617489e-06,7.18476743087445e-07,1,3.59238371543723e-07,3.59238371543723e-07,3.59238371543723e-07,0,1,1,0,3.59238371543723e-07,3.59238371543723e-07,1,0,0,0,1,3.59238371543723e-07,0,2.51466860080606e-06,1,0,0,3.59238371543723e-07,0,0,2.15543022926234e-06,1.07771511463117e-06,0,3.59238371543723e-07,3.59238371543723e-07,0,0,0
"9","8","grassAmbDry1_bin.18.strict",0,3.32668772016435e-07,0,0,0,0,0,0,0,0,6.6533754403287e-07,1.33067508806574e-06,3.32668772016435e-07,3.32668772016435e-07,0,0,1,1,1,0,0,3.32668772016435e-07,0,1.33067508806574e-06,0,0,0,0,0,9.98006316049305e-07,0,0,0,0,2.32868140411505e-06,1,0,0,3.32668772016435e-07,1.33067508806574e-06,0,0,9.98006316049305e-07,0,0,9.98006316049305e-07,0,0,0,0,0,6.6533754403287e-07,3.32668772016435e-07,0,0,0,0,0,9.98006316049305e-07,0,2.99401894814792e-06,1,0,6.6533754403287e-07,6.6533754403287e-07,0,0,9.98006316049305e-07,1.33067508806574e-06,0,0,0,0,0,6.6533754403287e-07
"10","9","grassAmbDry1_bin.19.orig",0,2.06326209164433e-07,2.06326209164433e-07,2.06326209164433e-07,0,0,0,0,0,0,1.23795725498659e-06,1.85693588247989e-06,2.06326209164433e-07,0,1,0,1,0,0,1,1,2.06326209164433e-07,2.06326209164433e-07,1.65060967331546e-06,0,0,4.12652418328865e-07,0,1,4.12652418328865e-07,1,1,0,0,2.26958830080876e-06,0,0,0,4.12652418328865e-07,1.03163104582216e-06,2.06326209164433e-07,6.18978627493297e-07,4.12652418328865e-07,0,4.12652418328865e-07,8.2530483665773e-07,0,0,1,1,2.06326209164433e-07,2.06326209164433e-07,2.06326209164433e-07,0,1,0,0,1,8.2530483665773e-07,0,1.03163104582216e-06,1,1,4.12652418328865e-07,4.12652418328865e-07,0,0,8.2530483665773e-07,4.12652418328865e-07,0,4.12652418328865e-07,0,2.06326209164433e-07,0,6.18978627493297e-07
"11","10","grassAmbDry1_bin.2.orig",4.58453772959938e-07,4.58453772959938e-07,4.58453772959938e-07,4.58453772959938e-07,0,0,0,0,0,0,9.16907545919876e-07,1.83381509183975e-06,0,0,0,4.58453772959938e-07,0,0,1,1,0,4.58453772959938e-07,9.16907545919876e-07,9.16907545919876e-07,0,1,0,0,0,4.58453772959938e-07,0,0,0,4.58453772959938e-07,3.6676301836795e-06,1,0,0,4.58453772959938e-07,9.16907545919876e-07,4.58453772959938e-07,1.83381509183975e-06,9.16907545919876e-07,1,4.58453772959938e-07,4.58453772959938e-07,0,0,0,0,0,4.58453772959938e-07,0,0,0,4.58453772959938e-07,0,0,4.58453772959938e-07,1,3.6676301836795e-06,1,0,0,9.16907545919876e-07,0,0,1.37536131887981e-06,4.58453772959938e-07,0,0,0,0,0,0
"12","7","grassAmbDry1_bin.20.orig",9.0495280671113e-07,4.52476403355565e-07,0,4.52476403355565e-07,0,0,0,4.52476403355565e-07,0,0,1.80990561342226e-06,2.71485842013339e-06,4.52476403355565e-07,0,0,4.52476403355565e-07,0,0,1,0,0,4.52476403355565e-07,0,1.35742921006669e-06,1,1,0,0,0,1.35742921006669e-06,1,0,0,4.52476403355565e-07,2.26238201677782e-06,1,0,4.52476403355565e-07,4.52476403355565e-07,1.35742921006669e-06,4.52476403355565e-07,4.52476403355565e-07,1.80990561342226e-06,0,4.52476403355565e-07,0,4.52476403355565e-07,0,1,1,4.52476403355565e-07,4.52476403355565e-07,4.52476403355565e-07,0,0,4.52476403355565e-07,0,0,0,1,1.80990561342226e-06,1,0,0,9.0495280671113e-07,0,0,2.71485842013339e-06,4.52476403355565e-07,0,0,0,0,0,4.52476403355565e-07
"13","11","grassAmbDry1_bin.21.orig",4.62009213387733e-07,0,0,0,0,0,0,0,0,0,9.24018426775467e-07,2.31004606693867e-06,0,0,0,4.62009213387733e-07,0,0,1,0,0,4.62009213387733e-07,0,9.24018426775467e-07,0,1,0,0,0,1.3860276401632e-06,0,0,0,0,4.1580829204896e-06,1,0,4.62009213387733e-07,0,9.24018426775467e-07,0,1.3860276401632e-06,9.24018426775467e-07,1,4.62009213387733e-07,4.62009213387733e-07,4.62009213387733e-07,0,1,0,4.62009213387733e-07,9.24018426775467e-07,4.62009213387733e-07,1,0,4.62009213387733e-07,0,1,4.62009213387733e-07,1,2.7720552803264e-06,1,0,0,9.24018426775467e-07,0,0,1.84803685355093e-06,1.3860276401632e-06,0,0,0,0,0,9.24018426775467e-07
"14","7","grassAmbDry1_bin.3.orig",3.41569017777301e-07,3.41569017777301e-07,3.41569017777301e-07,3.41569017777301e-07,0,0,0,3.41569017777301e-07,0,0,6.83138035554602e-07,2.39098312444111e-06,0,0,0,0,1,0,1,0,0,3.41569017777301e-07,0,6.83138035554602e-07,0,1,0,0,0,1.3662760711092e-06,1,0,0,3.41569017777301e-07,2.39098312444111e-06,1,0,3.41569017777301e-07,3.41569017777301e-07,1.0247070533319e-06,0,1.0247070533319e-06,1.0247070533319e-06,1,3.41569017777301e-07,0,3.41569017777301e-07,0,1,1,6.83138035554602e-07,1.0247070533319e-06,3.41569017777301e-07,1,0,0,0,1,0,0,2.73255214221841e-06,1,0,0,6.83138035554602e-07,0,0,2.73255214221841e-06,1.0247070533319e-06,0,0,0,0,0,3.41569017777301e-07
"15","12","grassAmbDry1_bin.4.orig",2.51233304290763e-07,0,2.51233304290763e-07,2.51233304290763e-07,1,0,2.51233304290763e-07,2.51233304290763e-07,1,0,1.00493321716305e-06,2.00986643432611e-06,2.51233304290763e-07,0,0,0,0,0,0,0,1,2.51233304290763e-07,2.51233304290763e-07,1.25616652145382e-06,0,1,2.51233304290763e-07,0,1,5.02466608581527e-07,0,0,0,2.51233304290763e-07,2.26109973861687e-06,0,0,2.51233304290763e-07,2.51233304290763e-07,1.00493321716305e-06,0,5.02466608581527e-07,1.25616652145382e-06,1,2.51233304290763e-07,5.02466608581527e-07,2.51233304290763e-07,0,1,0,2.51233304290763e-07,2.51233304290763e-07,2.51233304290763e-07,1,1,2.51233304290763e-07,0,1,5.02466608581527e-07,1,2.26109973861687e-06,1,0,2.51233304290763e-07,5.02466608581527e-07,0,0,1.75863313003534e-06,7.5369991287229e-07,0,2.51233304290763e-07,2.51233304290763e-07,0,0,2.51233304290763e-07
"16","13","grassAmbDry1_bin.5.orig",3.74016476921874e-07,3.74016476921874e-07,0,3.74016476921874e-07,1,0,0,3.74016476921874e-07,1,0,3.74016476921874e-07,1.4960659076875e-06,0,0,1,0,0,1,0,1,1,3.74016476921874e-07,3.74016476921874e-07,1.87008238460937e-06,0,1,3.74016476921874e-07,0,1,1.12204943076562e-06,1,0,0,0,1.4960659076875e-06,0,0,3.74016476921874e-07,3.74016476921874e-07,1.12204943076562e-06,0,1.12204943076562e-06,1.12204943076562e-06,0,0,7.48032953843749e-07,0,0,0,1,3.74016476921874e-07,3.74016476921874e-07,3.74016476921874e-07,1,1,0,0,1,7.48032953843749e-07,0,2.99213181537499e-06,1,0,7.48032953843749e-07,3.74016476921874e-07,0,0,2.24409886153125e-06,1.4960659076875e-06,0,0,0,3.74016476921874e-07,0,0
"17","14","grassAmbDry1_bin.6.orig",6.47929691853278e-07,2.15976563951093e-07,2.15976563951093e-07,0,1,0,0,0,1,0,1.29585938370656e-06,2.59171876741311e-06,2.15976563951093e-07,2.15976563951093e-07,0,0,1,0,0,0,1,4.31953127902185e-07,4.31953127902185e-07,2.15976563951093e-06,1,1,2.15976563951093e-07,0,1,2.15976563951093e-07,1,0,0,2.15976563951093e-07,7.99113286619042e-06,0,0,2.15976563951093e-07,4.31953127902185e-07,6.47929691853278e-07,4.31953127902185e-07,6.47929691853278e-07,0,1,2.15976563951093e-07,8.6390625580437e-07,0,0,1,1,2.15976563951093e-07,2.15976563951093e-07,2.15976563951093e-07,1,1,0,0,1,8.6390625580437e-07,0,8.6390625580437e-07,1,0,4.31953127902185e-07,8.6390625580437e-07,0,0,2.59171876741311e-06,4.31953127902185e-07,0,4.31953127902185e-07,2.15976563951093e-07,2.15976563951093e-07,0,8.6390625580437e-07
"18","15","grassAmbDry1_bin.7.permissive",3.75212557914058e-07,3.75212557914058e-07,3.75212557914058e-07,0,1,0,0,0,0,0,0,1.12563767374217e-06,0,0,0,0,1,0,0,0,0,7.50425115828117e-07,0,1.12563767374217e-06,0,1,0,0,1,1.87606278957029e-06,0,0,0,0,3.75212557914058e-07,1,0,0,7.50425115828117e-07,1.12563767374217e-06,0,0,1.87606278957029e-06,0,0,3.75212557914058e-07,0,1,0,0,3.75212557914058e-07,7.50425115828117e-07,3.75212557914058e-07,0,0,0,0,1,3.75212557914058e-07,0,3.37691302122652e-06,1,0,3.75212557914058e-07,0,0,0,1.12563767374217e-06,1.12563767374217e-06,0,0,0,0,0,0
"19","4","grassAmbDry1_bin.8.orig",3.88383450981154e-07,0,3.88383450981154e-07,3.88383450981154e-07,0,0,7.76766901962307e-07,3.88383450981154e-07,0,0,7.76766901962307e-07,7.76766901962307e-07,0,0,0,3.88383450981154e-07,0,0,1,0,0,3.88383450981154e-07,0,1.55353380392461e-06,0,1,3.88383450981154e-07,0,0,1.16515035294346e-06,1,0,0,3.88383450981154e-07,4.66060141177384e-06,0,0,0,3.88383450981154e-07,1.16515035294346e-06,3.88383450981154e-07,3.88383450981154e-07,1.16515035294346e-06,0,0,0,3.88383450981154e-07,0,0,0,3.88383450981154e-07,7.76766901962307e-07,3.88383450981154e-07,1,0,0,0,0,0,0,3.88383450981154e-06,1,0,0,1.16515035294346e-06,0,0,1.94191725490577e-06,7.76766901962307e-07,0,0,3.88383450981154e-07,0,0,1.55353380392461e-06
"20","16","grassAmbDry1_bin.9.strict",8.63703300642163e-07,4.31851650321082e-07,0,0,1,0,4.31851650321082e-07,0,1,0,1.72740660128433e-06,3.45481320256865e-06,0,4.31851650321082e-07,0,4.31851650321082e-07,1,0,0,1,1,4.31851650321082e-07,8.63703300642163e-07,4.7503681535319e-06,0,1,8.63703300642163e-07,0,0,4.31851650321082e-07,0,0,0,4.31851650321082e-07,6.47777475481623e-06,1,0,4.31851650321082e-07,0,0,4.31851650321082e-07,2.15925825160541e-06,4.31851650321082e-07,1,8.63703300642163e-07,8.63703300642163e-07,0,0,0,0,8.63703300642163e-07,4.31851650321082e-07,0,0,1,0,4.31851650321082e-07,1,8.63703300642163e-07,1,1.72740660128433e-06,1,0,8.63703300642163e-07,8.63703300642163e-07,0,0,2.59110990192649e-06,1.29555495096325e-06,1,8.63703300642163e-07,4.31851650321082e-07,0,0,8.63703300642163e-07
"21","3","grassAmbDry2_bin.1.orig",3.97020440994425e-07,3.97020440994425e-07,3.97020440994425e-07,3.97020440994425e-07,0,0,0,0,0,0,0,1.5880817639777e-06,0,0,1,0,0,0,0,0,0,7.9404088198885e-07,0,1.19106132298328e-06,0,1,0,0,1,1.5880817639777e-06,0,0,0,0,1.19106132298328e-06,0,0,3.97020440994425e-07,3.97020440994425e-07,1.19106132298328e-06,0,3.97020440994425e-07,1.19106132298328e-06,0,3.97020440994425e-07,1.19106132298328e-06,0,0,0,0,3.97020440994425e-07,7.9404088198885e-07,3.97020440994425e-07,0,0,0,0,1,1.19106132298328e-06,0,2.77914308696098e-06,1,0,3.97020440994425e-07,7.9404088198885e-07,0,0,1.5880817639777e-06,1.5880817639777e-06,0,0,0,3.97020440994425e-07,0,7.9404088198885e-07
"22","2","grassAmbDry2_bin.10.orig",0,6.23382517174968e-07,0,3.11691258587484e-07,1,0,0,0,1,0,1.55845629293742e-06,3.11691258587484e-06,3.11691258587484e-07,0,1,0,1,0,0,1,1,3.11691258587484e-07,6.23382517174968e-07,9.35073775762451e-07,1,1,0,0,1,3.11691258587484e-07,1,0,0,0,2.80522132728735e-06,1,0,0,3.11691258587484e-07,1.24676503434994e-06,3.11691258587484e-07,1.55845629293742e-06,3.11691258587484e-07,0,0,9.35073775762451e-07,0,0,0,0,3.11691258587484e-07,3.11691258587484e-07,3.11691258587484e-07,0,1,0,0,1,9.35073775762451e-07,1,1.55845629293742e-06,1,0,3.11691258587484e-07,6.23382517174968e-07,0,1,1.24676503434994e-06,6.23382517174968e-07,0,6.23382517174968e-07,3.11691258587484e-07,3.11691258587484e-07,0,3.11691258587484e-07
"23","3","grassAmbDry2_bin.13.orig",3.87514139422162e-07,0,0,3.87514139422162e-07,0,0,0,0,0,0,1.55005655768865e-06,1.55005655768865e-06,3.87514139422162e-07,0,1,0,0,0,0,0,0,7.75028278844324e-07,0,1.16254241826649e-06,1,1,3.87514139422162e-07,0,1,3.87514139422162e-07,1,0,0,0,2.32508483653297e-06,0,0,0,3.87514139422162e-07,1.55005655768865e-06,0,7.75028278844324e-07,3.87514139422162e-07,0,0,1.16254241826649e-06,0,0,0,0,3.87514139422162e-07,3.87514139422162e-07,3.87514139422162e-07,0,0,0,0,1,1.16254241826649e-06,0,1.93757069711081e-06,1,0,7.75028278844324e-07,0,0,0,3.87514139422162e-07,3.87514139422162e-07,0,7.75028278844324e-07,0,0,0,0
"24","11","grassAmbDry2_bin.14.orig",9.00292189830209e-07,0,4.50146094915105e-07,4.50146094915105e-07,0,0,4.50146094915105e-07,4.50146094915105e-07,0,0,4.50146094915105e-07,1.35043828474531e-06,0,0,0,4.50146094915105e-07,0,0,1,0,0,0,0,4.50146094915105e-07,0,0,0,0,0,1.35043828474531e-06,0,0,0,4.50146094915105e-07,1.80058437966042e-06,0,0,4.50146094915105e-07,0,9.00292189830209e-07,0,0,1.80058437966042e-06,0,0,0,4.50146094915105e-07,0,1,0,4.50146094915105e-07,4.50146094915105e-07,4.50146094915105e-07,0,0,4.50146094915105e-07,0,1,0,0,2.70087656949063e-06,0,0,0,9.00292189830209e-07,0,0,3.15102266440573e-06,9.00292189830209e-07,0,0,0,0,0,9.00292189830209e-07
