"colSums(trait_1N.1 %>% select(2:190), na.rm = FALSE)/nrow(trait_1N.1)"
6.87112853068258e-08
5.86878635054328e-07
4.21909195193414e-08
2.45385501558233e-07
2.707274951062e-08
1.22724876256147e-08
1.10493631290597e-06
2.33644392135283e-08
3.93236751674919e-07
6.07770170353692e-08
6.42825403478924e-08
4.65183812385404e-07
1.78183813524755e-07
9.60941799270359e-07
2.15937932679966e-07
1.24135583434811e-07
1.94865818466856e-06
1.52914777805932e-06
1.79565020272031e-06
4.71208496448821e-07
3.30779618572391e-08
1.9088072961592e-07
1.60329966599284e-07
2.49062320788281e-07
5.45321640524654e-08
6.23710422751499e-08
1.22947524829414e-07
4.95396803360644e-08
0
1.09956886209361e-07
1.81453746298492e-07
9.20395520580254e-08
2.97245317433332e-08
4.72232402997717e-07
2.86411283901199e-07
7.72825114866974e-09
2.16876908350446e-07
1.90035107318122e-07
2.6178730358744e-07
6.45124976138805e-07
4.02961569917889e-08
1.00213840962036e-06
8.32465787184607e-07
4.07172243089131e-07
7.06995932154724e-07
2.03610521536099e-06
7.73154659105845e-07
6.71302926703485e-06
5.43138277345546e-08
2.71372786720438e-08
1.35732285907119e-07
0
1.52338313752496e-07
4.8764237977421e-08
1.34186762266886e-07
1.28830931821465e-07
2.52868980328345e-08
2.98723090122439e-08
2.22558900716388e-08
0
1.26454634567653e-08
0
0
0
0
0
0
8.50722877105262e-08
0
5.11926852940372e-08
2.76177974167679e-07
1.18870975135588e-08
1.54694861416077e-07
1.75734150691231e-08
5.59063330390429e-09
1.47602352637078e-08
0
1.62329332503823e-07
2.76244304418417e-07
2.42591842940631e-07
1.27087707913768e-07
6.65055838235938e-08
1.90465600916606e-07
0
1.78139931032128e-09
7.56243773143928e-09
1.48857302235637e-07
0
0
0
0
1.65876338525574e-07
1.33999529211938e-07
9.97180243426967e-09
1.14030145232693e-09
7.89257456113353e-09
5.51405687022206e-08
1.43159392374687e-07
1.05825498084797e-07
3.41719035479388e-09
0
2.28343147534456e-09
0
0
0
0
0
0
0
0
0
0
0
2.51273955104855e-08
0
0
0
0
0
0
3.40808777297517e-09
0
0
5.83697763681103e-09
1.31344685393821e-08
0
1.96861549089996e-09
6.93012613092491e-09
0
2.51273955104855e-08
0
0
0
0
0
2.16543855144209e-08
1.39651607941282e-08
0
0
0
0
0
1.8430156720357e-08
1.10724662189798e-07
1.10724662189798e-07
7.43094528731771e-08
0
7.43094528731771e-08
0
0
0
1.07948930207037e-09
1.08996087342072e-08
0
1.08996087342072e-08
0
0
0
0
0
2.93286191537051e-07
6.25725352354489e-07
9.62187736245962e-07
4.11140076616113e-07
9.62187736245962e-07
4.11140076616113e-07
1.72901692730083e-07
3.75962352622727e-08
2.52995567426113e-07
1.91895244948327e-07
2.95442537086641e-07
6.79850443315806e-08
4.57030952080683e-07
3.73035033985694e-07
6.25725352354489e-07
1.48343282125335e-08
0
4.11140076616113e-07
1.40654421672088e-07
1.0013076884582e-07
2.38269223546907e-07
9.14850297924334e-08
3.20352881378532e-07
5.76218503290866e-07
1.0013076884582e-07
1.0013076884582e-07
0
2.83230593196307e-08
1.50249638829641e-07
